2021-07-23 14:40:12.663830	https://www.encodeproject.org/report/?type=Experiment&control_type%21=%2A&status=released&perturbed=false&replicates.library.biosample.donor.organism.scientific_name=Mus+musculus&files.file_type=bam&assembly=mm10&lab.title%21=Ross+Hardison%2C+PennState&assay_title=DNase-seq&assay_title=ATAC-seq&limit=all
ID	Accession	Assay name	Assay title	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Replicates	Mixed biosamples
/experiments/ENCSR450ROJ/	ENCSR450ROJ	DNase-seq	DNase-seq			C57BL/6JxCAST/EiJ cerebral cortex tissue male (10 days)	cerebral cortex			John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF682BKA/,/files/ENCFF044JEI/,/files/ENCFF411NTV/,/files/ENCFF800YUB/,/files/ENCFF352XOT/,/files/ENCFF155VHS/,/files/ENCFF680YTW/,/files/ENCFF415FWU/,/files/ENCFF039ZLD/,/files/ENCFF558GRF/,/files/ENCFF374FXH/,/files/ENCFF302KFG/,/files/ENCFF682HDY/,/files/ENCFF641EQW/,/files/ENCFF118MYT/,/files/ENCFF906NVG/,/files/ENCFF186YHN/,/files/ENCFF265FEQ/,/files/ENCFF027MDC/,/files/ENCFF187OCJ/,/files/ENCFF261JYB/,/files/ENCFF843QOX/,/files/ENCFF707GCP/,/files/ENCFF442FBQ/,/files/ENCFF086DIA/,/files/ENCFF927XPB/,/files/ENCFF007ZZJ/,/files/ENCFF580KCL/,/files/ENCFF905JUF/,/files/ENCFF949RQM/,/files/ENCFF186YIS/,/files/ENCFF162OLV/		ENCBS586TVQ,ENCBS348RMW	1,2	1		Mus musculus	unknown	10 days										/replicates/5de42921-3e7a-4911-aa38-79b67f6b611f/,/replicates/34bcabf1-6c76-4dd2-a2ba-b4f3abb05cb4/	
/experiments/ENCSR351QUO/	ENCSR351QUO	ATAC-seq	ATAC-seq			M.spretus x C57BL/6J Patski	Patski			Christine Disteche, UW	community	released	/files/ENCFF600AUS/,/files/ENCFF273QXE/,/files/ENCFF411EGF/,/files/ENCFF188BSA/,/files/ENCFF152IYO/,/files/ENCFF390EGX/,/files/ENCFF551CAA/,/files/ENCFF040HID/,/files/ENCFF508GDX/,/files/ENCFF561YCE/,/files/ENCFF739FPC/		ENCBS591NSD	1	1		Mus musculus	unknown											/replicates/1b85e806-0c3e-4506-9e61-094c9ad0eca8/	
/experiments/ENCSR000CNJ/	ENCSR000CNJ	DNase-seq	DNase-seq			C57BL/6 liver tissue male embryo (14.5 days)	liver	GEO:GSM1014183,SCREEN-mm10:C57BL/6_liver_male_embryo_14.5_days,UCSC-ENCODE-mm9:wgEncodeEM003401	DNase-seq on embryonic day 14.5 mouse liver	John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF001PSO/,/files/ENCFF001PSP/,/files/ENCFF001PSQ/,/files/ENCFF001PSR/,/files/ENCFF001PSW/,/files/ENCFF001YRK/,/files/ENCFF001YRL/,/files/ENCFF001PSS/,/files/ENCFF001PSV/,/files/ENCFF001PST/,/files/ENCFF001PSU/,/files/ENCFF149NDC/,/files/ENCFF226TCC/,/files/ENCFF329WOT/,/files/ENCFF097MZN/,/files/ENCFF119YAT/,/files/ENCFF300PAZ/,/files/ENCFF757ZYM/,/files/ENCFF149WTF/,/files/ENCFF095IEZ/,/files/ENCFF181NKT/,/files/ENCFF367RTM/,/files/ENCFF310CLQ/,/files/ENCFF323LVW/,/files/ENCFF585SCY/,/files/ENCFF931RZH/,/files/ENCFF851ETD/,/files/ENCFF395XSI/,/files/ENCFF932NCI/,/files/ENCFF766WAD/,/files/ENCFF654HNI/,/files/ENCFF661LLN/,/files/ENCFF958XXG/,/files/ENCFF423CYZ/,/files/ENCFF952XAI/,/files/ENCFF627SCW/,/files/ENCFF516LTU/,/files/ENCFF061CGX/,/files/ENCFF366GKD/,/files/ENCFF488ARU/,/files/ENCFF318KUU/		ENCBS201ENC	1	1		Mus musculus	embryonic	14.5 days										/replicates/379a5137-ddf7-4ccd-82e7-d7e587dd4df7/	
/experiments/ENCSR000CMX/	ENCSR000CMX	DNase-seq	DNase-seq			mixed WW6	WW6	SCREEN-mm10:WW6,UCSC-ENCODE-mm9:wgEncodeEM003410,GEO:GSM1014159	DNase-seq on mouse ES-WW6	John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF001PJA/,/files/ENCFF001PJB/,/files/ENCFF001PJC/,/files/ENCFF001PJD/,/files/ENCFF001PJE/,/files/ENCFF001PJF/,/files/ENCFF001PJG/,/files/ENCFF001PJJ/,/files/ENCFF001PJT/,/files/ENCFF001PJU/,/files/ENCFF001YOM/,/files/ENCFF001YON/,/files/ENCFF001YOO/,/files/ENCFF001YOP/,/files/ENCFF001PJN/,/files/ENCFF001PJO/,/files/ENCFF001PJQ/,/files/ENCFF001PJI/,/files/ENCFF001PJP/,/files/ENCFF001PJL/,/files/ENCFF001PJS/,/files/ENCFF001PJM/,/files/ENCFF001PJH/,/files/ENCFF727JWO/,/files/ENCFF471GLG/,/files/ENCFF046OQD/,/files/ENCFF421XJH/,/files/ENCFF998WCG/,/files/ENCFF811VHO/,/files/ENCFF429MOQ/,/files/ENCFF262GZK/,/files/ENCFF062SWK/,/files/ENCFF058JYS/,/files/ENCFF720LDV/,/files/ENCFF352BJO/,/files/ENCFF860ZNW/,/files/ENCFF550QED/,/files/ENCFF948DOH/,/files/ENCFF673WPS/,/files/ENCFF373YDL/,/files/ENCFF597PYT/,/files/ENCFF421HQP/,/files/ENCFF971CGW/,/files/ENCFF869PJN/,/files/ENCFF503CZC/,/files/ENCFF041SWL/,/files/ENCFF722HJM/,/files/ENCFF768GQO/,/files/ENCFF712OTE/,/files/ENCFF112KVY/,/files/ENCFF417WYG/,/files/ENCFF765QCB/,/files/ENCFF130XQP/,/files/ENCFF936GYA/,/files/ENCFF327KEW/,/files/ENCFF390FIU/,/files/ENCFF974BRL/,/files/ENCFF499OBU/,/files/ENCFF526QWR/,/files/ENCFF097LYB/,/files/ENCFF448HUO/,/files/ENCFF234DYG/,/files/ENCFF156PJZ/,/files/ENCFF345IRC/,/files/ENCFF227YIF/,/files/ENCFF088TQF/,/files/ENCFF580BRD/,/files/ENCFF160PET/,/files/ENCFF861QHS/,/files/ENCFF133QWT/,/files/ENCFF448JSF/,/files/ENCFF615BPA/,/files/ENCFF039MZI/,/files/ENCFF485LOZ/,/files/ENCFF449BKU/,/files/ENCFF811PXS/,/files/ENCFF070YAU/,/files/ENCFF888VSF/,/files/ENCFF693EUS/,/files/ENCFF357FPQ/,/files/ENCFF452AKB/,/files/ENCFF662OCN/,/files/ENCFF623SOC/		ENCBS480DYF,ENCBS120ENC	2,1	1		Mus musculus	embryonic											/replicates/e6a90424-7b67-48ba-bd5e-9cdbfd18fecd/,/replicates/efdc8ca4-be29-424a-af8a-06e4d8ece9d5/	
/experiments/ENCSR575YLW/	ENCSR575YLW	DNase-seq	DNase-seq			C57BL/6JxCAST/EiJ lung tissue male (10 days)	lung			John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF608ONN/,/files/ENCFF579BLG/,/files/ENCFF721QFD/,/files/ENCFF380GTI/,/files/ENCFF616KRL/,/files/ENCFF989MTQ/,/files/ENCFF458PAU/,/files/ENCFF948BLD/,/files/ENCFF760JLX/,/files/ENCFF087AUV/,/files/ENCFF360XVL/,/files/ENCFF909LSR/,/files/ENCFF481UCK/,/files/ENCFF925UZV/,/files/ENCFF723TWR/,/files/ENCFF048YZR/,/files/ENCFF184BUN/,/files/ENCFF801GFP/,/files/ENCFF183WRY/,/files/ENCFF834VJJ/,/files/ENCFF463XST/,/files/ENCFF494RKX/,/files/ENCFF326DLM/,/files/ENCFF457FVD/,/files/ENCFF203VSZ/,/files/ENCFF054YNC/,/files/ENCFF931KRN/,/files/ENCFF480GNW/,/files/ENCFF636OOL/,/files/ENCFF199XNF/,/files/ENCFF704HZT/,/files/ENCFF647SZS/		ENCBS953ZDS,ENCBS314SJN	1,2	1		Mus musculus	unknown	10 days										/replicates/7692764d-034d-489d-9825-82f893835ed1/,/replicates/85f9ecf2-821c-4737-b9ef-5a88c03d0c98/	
/experiments/ENCSR641YOC/	ENCSR641YOC	DNase-seq	DNase-seq			C57BL/6JxCAST/EiJ cerebellum tissue female (10 days)	cerebellum			John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF765CBG/,/files/ENCFF618QLC/,/files/ENCFF355LPS/,/files/ENCFF952YTX/,/files/ENCFF579WCJ/,/files/ENCFF555AFB/,/files/ENCFF801HZF/,/files/ENCFF139EAV/,/files/ENCFF607REM/,/files/ENCFF520VQY/,/files/ENCFF576NSK/,/files/ENCFF082QGT/,/files/ENCFF047KAF/,/files/ENCFF706QZR/,/files/ENCFF737QHR/,/files/ENCFF251THM/,/files/ENCFF973UHN/,/files/ENCFF360VVJ/,/files/ENCFF207SBA/,/files/ENCFF334LUY/,/files/ENCFF608JWC/,/files/ENCFF911ARL/,/files/ENCFF250DDL/,/files/ENCFF538QSJ/,/files/ENCFF086EKH/,/files/ENCFF969CCX/,/files/ENCFF221PTY/,/files/ENCFF183TQC/,/files/ENCFF284VBG/,/files/ENCFF972QWO/,/files/ENCFF292HSG/,/files/ENCFF800EJB/,/files/ENCFF067OGN/,/files/ENCFF201WZD/,/files/ENCFF972DJS/,/files/ENCFF037XNW/		ENCBS266AID,ENCBS184IDE	1,2	1		Mus musculus	unknown	10 days										/replicates/9077e915-30e8-4b73-9fd0-237a7039b1c6/,/replicates/1bdf5452-c49b-4eec-b659-fae4b7b2d972/	
/experiments/ENCSR026MFT/	ENCSR026MFT	DNase-seq	DNase-seq			C57BL/6JxCAST/EiJ cerebellum tissue male (14 days)	cerebellum			John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF673XPY/,/files/ENCFF718ABU/,/files/ENCFF230LZH/,/files/ENCFF823HOE/,/files/ENCFF048ZXS/,/files/ENCFF850DNE/,/files/ENCFF799LPZ/,/files/ENCFF125TYI/,/files/ENCFF411SFC/,/files/ENCFF128JUE/,/files/ENCFF869OVX/,/files/ENCFF140XBM/,/files/ENCFF829PAI/,/files/ENCFF675ZML/,/files/ENCFF285XTZ/,/files/ENCFF628LSH/,/files/ENCFF421FLS/,/files/ENCFF397BHT/,/files/ENCFF247BYO/,/files/ENCFF867WLH/,/files/ENCFF899YNB/,/files/ENCFF024WDL/,/files/ENCFF184WFK/,/files/ENCFF775IME/,/files/ENCFF959KSM/,/files/ENCFF216CJO/,/files/ENCFF106YSE/,/files/ENCFF500IZB/,/files/ENCFF974RDI/,/files/ENCFF232ORL/,/files/ENCFF410YJU/,/files/ENCFF783OLW/,/files/ENCFF288WNL/,/files/ENCFF265JOA/,/files/ENCFF091OLN/,/files/ENCFF910YJK/		ENCBS770WQZ,ENCBS264XMR	2,1	1		Mus musculus	unknown	14 days										/replicates/f38ee0df-1609-42a9-99a4-772bd477b9a7/,/replicates/adbb40dc-a0ec-4438-8c05-86916bf86821/	
/experiments/ENCSR678NQS/	ENCSR678NQS	DNase-seq	DNase-seq			C57BL/6JxCAST/EiJ cerebellum tissue male (25 days)	cerebellum			John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF442XGK/,/files/ENCFF155YWZ/,/files/ENCFF087FKQ/,/files/ENCFF151CUB/,/files/ENCFF695HTB/,/files/ENCFF257YEV/,/files/ENCFF531XJU/,/files/ENCFF466VHO/,/files/ENCFF786UDI/,/files/ENCFF550HFS/,/files/ENCFF632ZQO/,/files/ENCFF096QDZ/,/files/ENCFF868LYP/,/files/ENCFF516KCV/,/files/ENCFF410UUW/,/files/ENCFF285IYM/,/files/ENCFF988IQK/,/files/ENCFF879UNJ/,/files/ENCFF240ERL/,/files/ENCFF621VHS/,/files/ENCFF117VBI/,/files/ENCFF278EYB/,/files/ENCFF305CDK/,/files/ENCFF064CSV/,/files/ENCFF634CWK/,/files/ENCFF980SIW/,/files/ENCFF107AFI/,/files/ENCFF638JVL/,/files/ENCFF979CMS/,/files/ENCFF108WII/,/files/ENCFF361WZX/,/files/ENCFF016FGL/,/files/ENCFF762YKV/,/files/ENCFF014FGX/,/files/ENCFF916GAN/,/files/ENCFF626ORV/		ENCBS452UBM,ENCBS187HXC	1,2	1		Mus musculus	unknown	25 days										/replicates/6b8a396b-69dc-45d3-b22b-c4a8d375b735/,/replicates/25906ab6-f05b-4f14-8604-30843415b7d5/	
/experiments/ENCSR000COA/	ENCSR000COA	DNase-seq	DNase-seq			C57BL/6 CD4-positive helper T cell male adult (8 weeks)	CD4-positive helper T cell	UCSC-ENCODE-mm9:wgEncodeEM003403,UCSC-ENCODE-mm9:wgEncodeEM002918,GEO:GSM1014149,SCREEN-mm10:C57BL/6_CD4-positive_helper_T_cell_male_adult_8_weeks	DNase-seq and DGF on 8 week mouse T Helper Activated	John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF001OQK/,/files/ENCFF001OQL/,/files/ENCFF001PZK/,/files/ENCFF001PZM/,/files/ENCFF001PZR/,/files/ENCFF001PZU/,/files/ENCFF001PZV/,/files/ENCFF001YTN/,/files/ENCFF001YTP/,/files/ENCFF001OQI/,/files/ENCFF001OQJ/,/files/ENCFF001ORE/,/files/ENCFF001ORF/,/files/ENCFF001OUR/,/files/ENCFF001PZI/,/files/ENCFF001PZJ/,/files/ENCFF001PZL/,/files/ENCFF001PZT/,/files/ENCFF001YLO/,/files/ENCFF001YLP/,/files/ENCFF001YTM/,/files/ENCFF001YTO/,/files/ENCFF001PZS/,/files/ENCFF001PZP/,/files/ENCFF001OQN/,/files/ENCFF231ETL/,/files/ENCFF942TZY/,/files/ENCFF901MJN/,/files/ENCFF773FTE/,/files/ENCFF248CEW/,/files/ENCFF503KTC/,/files/ENCFF902BCO/,/files/ENCFF411YAD/,/files/ENCFF704UPN/,/files/ENCFF896PZK/,/files/ENCFF731QMY/,/files/ENCFF610OHX/,/files/ENCFF957WWC/,/files/ENCFF486EIY/,/files/ENCFF436COZ/,/files/ENCFF245HWP/,/files/ENCFF175UYA/,/files/ENCFF422KKV/,/files/ENCFF254FCR/,/files/ENCFF998ARO/,/files/ENCFF933BUG/,/files/ENCFF028VWZ/,/files/ENCFF782VGC/,/files/ENCFF602CHJ/,/files/ENCFF097WIK/,/files/ENCFF742KQB/,/files/ENCFF977ZAM/,/files/ENCFF032CLU/,/files/ENCFF899ZDE/,/files/ENCFF685NQM/,/files/ENCFF134VCT/,/files/ENCFF125IXR/,/files/ENCFF388HZO/,/files/ENCFF442KBM/,/files/ENCFF488THJ/,/files/ENCFF852VZP/,/files/ENCFF859MSB/,/files/ENCFF832FIA/,/files/ENCFF460EWS/,/files/ENCFF836PAM/,/files/ENCFF018VHI/,/files/ENCFF634SHE/,/files/ENCFF189ZLS/,/files/ENCFF372QCY/,/files/ENCFF757QZQ/		ENCBS605YQN,ENCBS223ENC	2,1	1,2		Mus musculus	adult	8 weeks										/replicates/7e4b42ec-5b3b-4651-8c9e-8bc662f75eb2/,/replicates/5409ffd1-5a4f-4bad-9cc1-0278e9b902cf/,/replicates/d8a76b02-8240-42a4-865c-63b78a77c5fb/	
/experiments/ENCSR000CNE/	ENCSR000CNE	DNase-seq	DNase-seq			C57BL/6 heart tissue male adult (8 weeks)	heart	UCSC-ENCODE-mm9:wgEncodeEM001730,GEO:GSM1014166,UCSC-ENCODE-mm9:wgEncodeEM002904,SCREEN-mm10:C57BL/6_heart_male_adult_8_weeks	DNase-seq and DGF on 8 week adult mouse heart	John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF001OIP/,/files/ENCFF001OIQ/,/files/ENCFF001PMA/,/files/ENCFF001PME/,/files/ENCFF001PMI/,/files/ENCFF001PMJ/,/files/ENCFF001YPL/,/files/ENCFF001YPN/,/files/ENCFF001OIN/,/files/ENCFF001OIO/,/files/ENCFF001OJX/,/files/ENCFF001OJY/,/files/ENCFF001OMR/,/files/ENCFF001PLZ/,/files/ENCFF001PMB/,/files/ENCFF001PMC/,/files/ENCFF001PMH/,/files/ENCFF001PMV/,/files/ENCFF001YLA/,/files/ENCFF001YLB/,/files/ENCFF001YPK/,/files/ENCFF001YPM/,/files/ENCFF001OIR/,/files/ENCFF099VZA/,/files/ENCFF763QAN/,/files/ENCFF414TFL/,/files/ENCFF919ISV/,/files/ENCFF773NKY/,/files/ENCFF468HNI/,/files/ENCFF488ZAO/,/files/ENCFF872GCH/,/files/ENCFF977BOJ/,/files/ENCFF140MSK/,/files/ENCFF428MRI/,/files/ENCFF771MRO/,/files/ENCFF964ULB/,/files/ENCFF403YXL/,/files/ENCFF396OMU/,/files/ENCFF039TNX/,/files/ENCFF314UFU/,/files/ENCFF200YPA/,/files/ENCFF707NEU/,/files/ENCFF862WQC/,/files/ENCFF111LWG/,/files/ENCFF818LQT/,/files/ENCFF794SAK/,/files/ENCFF321LGH/,/files/ENCFF965ZDX/,/files/ENCFF288SMZ/,/files/ENCFF610OYZ/,/files/ENCFF394RRF/,/files/ENCFF115FNP/,/files/ENCFF303OBU/,/files/ENCFF327WLJ/,/files/ENCFF368NCK/,/files/ENCFF836BYB/,/files/ENCFF302MUO/,/files/ENCFF511HRY/,/files/ENCFF956JMY/	/reference-epigenomes/ENCSR656TAD/	ENCBS331ENC,ENCBS623VEW	1,2	1		Mus musculus	adult	8 weeks										/replicates/bbb5cbea-8912-482d-bcb3-f83329320e4f/,/replicates/29a2ed22-4bbd-47d7-a045-8f008cb4d295/	
/experiments/ENCSR923UKN/	ENCSR923UKN	DNase-seq	DNase-seq			C57BL/6JxCAST/EiJ adrenal gland tissue female (10 days)	adrenal gland			John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF122RJV/,/files/ENCFF612DEN/,/files/ENCFF292FYW/,/files/ENCFF878TVV/,/files/ENCFF312TLS/,/files/ENCFF772RJO/,/files/ENCFF321XPO/,/files/ENCFF345ZLN/,/files/ENCFF155GIH/,/files/ENCFF187KAZ/,/files/ENCFF561LHN/,/files/ENCFF006XRY/,/files/ENCFF016NKK/,/files/ENCFF901HLW/,/files/ENCFF294CIG/,/files/ENCFF021MID/,/files/ENCFF763YGN/,/files/ENCFF360AXI/,/files/ENCFF005UMX/,/files/ENCFF330EGW/,/files/ENCFF756FHQ/,/files/ENCFF335EZI/,/files/ENCFF718GZY/,/files/ENCFF398IUI/,/files/ENCFF540UTL/,/files/ENCFF664BWO/,/files/ENCFF318PDO/,/files/ENCFF231LWC/,/files/ENCFF383WXM/,/files/ENCFF784FZH/,/files/ENCFF431GVW/,/files/ENCFF743KAY/,/files/ENCFF269OKG/,/files/ENCFF759IPT/		ENCBS563TLK,ENCBS034RCQ	2,1	1		Mus musculus	unknown	10 days										/replicates/29dda936-706d-45ef-91b3-f7c6f6666241/,/replicates/70db28b3-d0ff-4320-a562-7905e8da9623/	
/experiments/ENCSR000CMZ/	ENCSR000CMZ	DNase-seq	DNase-seq			C57BL/6 fat pad tissue male adult (8 weeks)	fat pad	GEO:GSM1014165,SCREEN-mm10:C57BL/6_fat_pad_male_adult_8_weeks,UCSC-ENCODE-mm9:wgEncodeEM001731	DNase on 8 week adult mouse fat pad	John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF001PKJ/,/files/ENCFF001PKK/,/files/ENCFF001PKL/,/files/ENCFF001PKM/,/files/ENCFF001PKN/,/files/ENCFF001PKO/,/files/ENCFF001PKP/,/files/ENCFF001PKQ/,/files/ENCFF001PKW/,/files/ENCFF001PKZ/,/files/ENCFF001YOU/,/files/ENCFF001YOV/,/files/ENCFF001YOW/,/files/ENCFF001YOX/,/files/ENCFF832YQP/,/files/ENCFF492LUY/,/files/ENCFF045GSM/,/files/ENCFF244KFF/,/files/ENCFF313KVX/,/files/ENCFF174RJA/,/files/ENCFF803LCJ/,/files/ENCFF259YHL/,/files/ENCFF607LPY/,/files/ENCFF128SIR/,/files/ENCFF031EYN/,/files/ENCFF704MSY/,/files/ENCFF038UWZ/,/files/ENCFF973TFR/,/files/ENCFF324IWW/,/files/ENCFF792VYX/,/files/ENCFF059UZN/,/files/ENCFF485RRJ/,/files/ENCFF850UBU/,/files/ENCFF083SCF/,/files/ENCFF171IGZ/,/files/ENCFF106TRW/,/files/ENCFF037YHY/,/files/ENCFF267SZQ/,/files/ENCFF198VSR/,/files/ENCFF307RXT/,/files/ENCFF752OGI/,/files/ENCFF807MAR/,/files/ENCFF243REK/,/files/ENCFF188HQQ/,/files/ENCFF215VAG/,/files/ENCFF541WQM/,/files/ENCFF754PVV/,/files/ENCFF072LCM/,/files/ENCFF301JIU/,/files/ENCFF277UOV/,/files/ENCFF987AVJ/,/files/ENCFF762GWE/,/files/ENCFF429XUE/,/files/ENCFF940JQJ/,/files/ENCFF871HHT/,/files/ENCFF457YJU/,/files/ENCFF091PHM/,/files/ENCFF224NUO/,/files/ENCFF821BFM/,/files/ENCFF233RBP/,/files/ENCFF954OHB/,/files/ENCFF527BRI/,/files/ENCFF800LWQ/,/files/ENCFF833HPD/,/files/ENCFF899BWR/,/files/ENCFF845PCI/,/files/ENCFF217MIM/,/files/ENCFF833PXH/,/files/ENCFF590EWM/,/files/ENCFF626KLI/,/files/ENCFF141WTY/,/files/ENCFF172DHD/,/files/ENCFF219CZL/,/files/ENCFF731HCA/		ENCBS315KWX,ENCBS187ENC	2,1	1		Mus musculus	adult	8 weeks										/replicates/bc6f10db-41d1-4092-958f-77c464abab3f/,/replicates/3bbdd280-a049-46cb-b808-911669febd6f/	
/experiments/ENCSR312QVY/	ENCSR312QVY	DNase-seq	DNase-seq			C57BL/6 neural tube tissue embryo (11.5 days)	neural tube	GEO:GSE83171,SCREEN-mm10:C57BL/6_neural_tube_embryo_11.5_days	DNase-seq on 11.5 day (e11.5) mixed embryonic mouse neural tube	John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF611SPI/,/files/ENCFF951BIB/,/files/ENCFF427HCR/,/files/ENCFF908LAB/,/files/ENCFF326MEB/,/files/ENCFF774WAN/,/files/ENCFF979VLN/,/files/ENCFF165SXM/,/files/ENCFF520CLC/,/files/ENCFF764OKQ/,/files/ENCFF964SFQ/,/files/ENCFF025QPZ/,/files/ENCFF166IHG/,/files/ENCFF574QLJ/,/files/ENCFF600JFS/,/files/ENCFF689WAT/,/files/ENCFF191QNQ/,/files/ENCFF492BWT/,/files/ENCFF899KKS/,/files/ENCFF534HYY/,/files/ENCFF168ZIY/,/files/ENCFF989OIQ/,/files/ENCFF748TZI/,/files/ENCFF592CFE/,/files/ENCFF204VSM/,/files/ENCFF724MKC/,/files/ENCFF134TMX/,/files/ENCFF548DQY/,/files/ENCFF002XOR/,/files/ENCFF419CVC/,/files/ENCFF909OSB/,/files/ENCFF452WUG/,/files/ENCFF705WNM/,/files/ENCFF554EKV/,/files/ENCFF137BYX/,/files/ENCFF295CVW/,/files/ENCFF596QJF/,/files/ENCFF578MTG/,/files/ENCFF090TIR/,/files/ENCFF241RWF/,/files/ENCFF030MTG/,/files/ENCFF882TYQ/,/files/ENCFF011XRW/,/files/ENCFF871LOX/,/files/ENCFF879FZN/,/files/ENCFF063YAX/,/files/ENCFF677XBR/,/files/ENCFF827JHO/,/files/ENCFF015DEL/,/files/ENCFF971UMC/,/files/ENCFF636OEA/,/files/ENCFF822LEC/,/files/ENCFF207QOQ/,/files/ENCFF435QCE/,/files/ENCFF586KPL/,/files/ENCFF795IXL/,/files/ENCFF405MAO/,/files/ENCFF762XXU/,/files/ENCFF594MUG/,/files/ENCFF447WJE/,/files/ENCFF565NIN/,/files/ENCFF083WYG/,/files/ENCFF582CEF/,/files/ENCFF627LHA/,/files/ENCFF694CDS/,/files/ENCFF841DWG/,/files/ENCFF108MCR/,/files/ENCFF649UQO/,/files/ENCFF931ELY/,/files/ENCFF202FIL/,/files/ENCFF742BIX/,/files/ENCFF442HUM/,/files/ENCFF939EEC/,/files/ENCFF876DRY/,/files/ENCFF477GJA/,/files/ENCFF566MBT/,/files/ENCFF075MNH/,/files/ENCFF222LNW/,/files/ENCFF686DTD/,/files/ENCFF252QMQ/,/files/ENCFF756CAI/,/files/ENCFF168RKV/,/files/ENCFF664DFZ/,/files/ENCFF494WAK/,/files/ENCFF171GZO/,/files/ENCFF465WMO/,/files/ENCFF594YIT/,/files/ENCFF445PQZ/,/files/ENCFF180ZTI/,/files/ENCFF303CGL/	/reference-epigenomes/ENCSR215ZYV/	ENCBS089NKR,ENCBS427RVU	1,2	1		Mus musculus	embryonic	11.5 days										/replicates/0c582dfb-fc2c-4833-a819-7ab454195c49/,/replicates/b4ccf240-b77a-4f1a-bb16-bf688811c870/	
